tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,rating_dinominator,stage,breed,retweet_count,favorite_count
818536468981415936,2017-01-09 19:14:36 +0000,Twitter for iPhone,This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push ,https://twitter.com/dog_rates/status/818536468981415936/photo/1,11,10,Tom,10,None,Samoyed,263.0,852.0
818259473185828864,2017-01-09 00:53:55 +0000,Twitter for iPhone,This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 ,https://twitter.com/dog_rates/status/818259473185828864/photo/1,12,10,Florence,10,None,Chihuahua,532.0,1213.0
818145370475810820,2017-01-08 17:20:31 +0000,Twitter for iPhone,This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 ,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",11,10,Autumn,10,None,ocarina,1335.0,2169.0
817908911860748288,2017-01-08 01:40:55 +0000,Twitter for iPhone,"Looks like he went cross-eyed trying way too hard to use the force. 12/10 
",https://twitter.com/micahgrimes/status/817902080979599361,12,10,None,10,None,miniature_poodle,230.0,871.0
817827839487737858,2017-01-07 20:18:46 +0000,Twitter for iPhone,This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) ,https://twitter.com/dog_rates/status/817827839487737858/video/1,13,10,Buddy,10,None,Labrador_retriever,278.0,1180.0
817777686764523521,2017-01-07 16:59:28 +0000,Twitter for iPhone,"This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) ",https://twitter.com/dog_rates/status/817777686764523521/video/1,13,10,Dido,10,doggo,giant_schnauzer,1225.0,2697.0
817536400337801217,2017-01-07 01:00:41 +0000,Twitter for iPhone,"Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time ","https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",12,10,Eugene,10,None,Pembroke,949.0,3240.0
817423860136083457,2017-01-06 17:33:29 +0000,Twitter for iPhone,This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) ,https://twitter.com/dog_rates/status/817423860136083457/video/1,13,10,Ken,10,None,Rottweiler,1232.0,2433.0
817415592588222464,2017-01-06 17:00:38 +0000,Twitter for iPhone,"Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l ","https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",11,10,Strudel,10,None,Pembroke,517.0,1672.0
817171292965273600,2017-01-06 00:49:53 +0000,Twitter for iPhone,This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy ,https://twitter.com/dog_rates/status/817171292965273600/photo/1,13,10,Tebow,10,None,street_sign,1335.0,2918.0
817120970343411712,2017-01-05 21:29:55 +0000,Twitter for iPhone,Name a more iconic quartet... I'll wait. 13/10 for all ,https://twitter.com/dog_rates/status/817120970343411712/photo/1,13,10,None,10,None,Samoyed,366.0,1141.0
817056546584727552,2017-01-05 17:13:55 +0000,Twitter for iPhone,This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 ,https://twitter.com/dog_rates/status/817056546584727552/photo/1,11,10,Chloe,10,None,dalmatian,1259.0,3006.0
816816676327063552,2017-01-05 01:20:46 +0000,Twitter for iPhone,This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber ,https://twitter.com/dog_rates/status/816816676327063552/photo/1,12,10,Timber,10,None,bow,877.0,2120.0
816697700272001025,2017-01-04 17:27:59 +0000,Twitter for iPhone,This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well ,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",12,10,Binky,10,None,stove,542.0,1398.0
816450570814898180,2017-01-04 01:05:59 +0000,Twitter for iPhone,Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John ,"https://twitter.com/dog_rates/status/816450570814898180/photo/1,https://twitter.com/dog_rates/status/816450570814898180/photo/1",13,10,Moose,10,None,Labrador_retriever,1011.0,2305.0
816336735214911488,2017-01-03 17:33:39 +0000,Twitter for iPhone,This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet ,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11,10,Dudley,10,None,dingo,349.0,1300.0
816091915477250048,2017-01-03 01:20:49 +0000,Twitter for iPhone,This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well ,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",12,10,Comet,10,None,golden_retriever,273.0,1026.0
815990720817401858,2017-01-02 18:38:42 +0000,Twitter for iPhone,"Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq ","https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",11,10,Jack,10,None,llama,1795.0,3920.0
815966073409433600,2017-01-02 17:00:46 +0000,Twitter for iPhone,Here's a pupper with squeaky hiccups. Please enjoy. 13/10 ,https://twitter.com/dog_rates/status/815966073409433600/video/1,13,10,None,10,pupper,Pembroke,1436.0,3007.0
815736392542261248,2017-01-02 01:48:06 +0000,Twitter for iPhone,This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday ,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",11,10,Akumi,10,None,upright,18963.0,35178.0
815639385530101762,2017-01-01 19:22:38 +0000,Twitter for iPhone,This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm ,https://twitter.com/dog_rates/status/815639385530101762/photo/1,12,10,Titan,10,None,Labrador_retriever,262.0,1136.0
815390420867969024,2017-01-01 02:53:20 +0000,Twitter for iPhone,Happy New Year from the squad! 13/10 for all ,https://twitter.com/dog_rates/status/815390420867969024/photo/1,13,10,None,10,None,Chihuahua,563.0,1838.0
814986499976527872,2016-12-31 00:08:17 +0000,Twitter for iPhone,This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho ,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11,10,Cooper,10,pupper,Labrador_retriever,627.0,1623.0
814638523311648768,2016-12-30 01:05:33 +0000,Twitter for iPhone,This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop ,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",12,10,Olivia,10,None,box_turtle,1081.0,1985.0
814530161257443328,2016-12-29 17:54:58 +0000,Twitter for iPhone,This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well ,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12,10,Alf,10,None,vizsla,1443.0,3397.0
814153002265309185,2016-12-28 16:56:16 +0000,Twitter for iPhone,This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning ,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12,10,Oshie,10,None,dough,6485.0,18482.0
813910438903693312,2016-12-28 00:52:25 +0000,Twitter for iPhone,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist ,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11,10,Chubbs,10,doggo,cocker_spaniel,316.0,1122.0
813812741911748608,2016-12-27 18:24:12 +0000,Twitter for iPhone,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP ","https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",14,10,Gary,10,None,Pembroke,428.0,1276.0
813800681631023104,2016-12-27 17:36:16 +0000,Twitter for iPhone,This is Sky. She's learning how to roll her R's. 12/10 cultured af ,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12,10,Sky,10,None,chow,470.0,1953.0
813217897535406080,2016-12-26 03:00:30 +0000,Twitter for iPhone,Here is Atlas. He went all out this year. 13/10 downright magical af ,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",13,10,Atlas,10,None,English_springer,106.0,693.0
813202720496779264,2016-12-26 02:00:11 +0000,Twitter for iPhone,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 ,https://twitter.com/dog_rates/status/813202720496779264/photo/1,11,10,None,10,doggo,bath_towel,771.0,2154.0
813187593374461952,2016-12-26 01:00:05 +0000,Twitter for iPhone,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 ,https://twitter.com/dog_rates/status/813187593374461952/photo/1,13,10,None,10,None,standard_schnauzer,928.0,2046.0
813172488309972993,2016-12-26 00:00:03 +0000,Twitter for iPhone,This is Eleanor. She winks like she knows many things that you don't. 12/10 ,https://twitter.com/dog_rates/status/813172488309972993/photo/1,12,10,Eleanor,10,None,golden_retriever,388.0,1257.0
813157409116065792,2016-12-25 23:00:08 +0000,Twitter for iPhone,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark ,"https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1",12,10,Layla,10,None,Maltese_dog,537.0,1750.0
813142292504645637,2016-12-25 22:00:04 +0000,Twitter for iPhone,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 ,"https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1",13,10,None,10,None,beagle,3787.0,11101.0
813130366689148928,2016-12-25 21:12:41 +0000,Twitter for iPhone,I've been informed by multiple sources that this is actually a dog elf who's tired from helping Santa all ni,,12,10,None,10,None,basset,260.0,1140.0
813127251579564032,2016-12-25 21:00:18 +0000,Twitter for iPhone,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup ,"https://twitter.com/dog_rates/status/813127251579564032/photo/1,https://twitter.com/dog_rates/status/813127251579564032/photo/1",11,10,None,10,doggo,Pomeranian,591.0,1652.0
813112105746448384,2016-12-25 20:00:07 +0000,Twitter for iPhone,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby ,https://twitter.com/dog_rates/status/813112105746448384/photo/1,12,10,Toby,10,None,pug,1000.0,2477.0
813096984823349248,2016-12-25 19:00:02 +0000,Twitter for iPhone,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him ,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11,10,Rocky,10,doggo,Labrador_retriever,1460.0,2927.0
813081950185472002,2016-12-25 18:00:17 +0000,Twitter for iPhone,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly ,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",11,10,Baron,10,None,golden_retriever,632.0,1783.0
813066809284972545,2016-12-25 17:00:08 +0000,Twitter for iPhone,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup ,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12,10,Tyr,10,None,wood_rabbit,1570.0,4531.0
813051746834595840,2016-12-25 16:00:16 +0000,Twitter for iPhone,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy ,https://twitter.com/dog_rates/status/813051746834595840/photo/1,13,10,Bauer,10,None,West_Highland_white_terrier,1067.0,2581.0
812781120811126785,2016-12-24 22:04:54 +0000,Twitter for iPhone,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 ,"https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1,https://twitter.com/dog_rates/status/812781120811126785/photo/1",10,10,Swagger,10,None,Italian_greyhound,976.0,2297.0
812709060537683968,2016-12-24 17:18:34 +0000,Twitter for iPhone,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af ,https://twitter.com/dog_rates/status/812709060537683968/photo/1,12,10,Brandi,10,None,bull_mastiff,483.0,1431.0
812503143955202048,2016-12-24 03:40:19 +0000,Twitter for iPhone,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS ","https://m.facebook.com/story.php?story_fbid=1888712391349242&id=1506300642923754&refsrc=http%3A%2F%2Ft.co%2FURVffYPPjY&_rdr,https://twitter.com/dog_rates/status/812503143955202048/photo/1,https://twitter.com/dog_rates/status/812503143955202048/photo/1",13,10,None,10,None,walking_stick,1623.0,3279.0
812466873996607488,2016-12-24 01:16:12 +0000,Twitter for iPhone,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable ,https://twitter.com/dog_rates/status/812466873996607488/photo/1,12,10,Mary,10,None,Shih-Tzu,1284.0,3042.0
812372279581671427,2016-12-23 19:00:19 +0000,Twitter for iPhone,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af ,"https://twitter.com/dog_rates/status/812372279581671427/photo/1,https://twitter.com/dog_rates/status/812372279581671427/photo/1",13,10,Moe,10,None,Irish_water_spaniel,744.0,2077.0
811985624773361665,2016-12-22 17:23:53 +0000,Twitter for iPhone,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared ,https://twitter.com/dog_rates/status/811985624773361665/photo/1,11,10,Ted,10,None,Chihuahua,1145.0,2478.0
811744202451197953,2016-12-22 01:24:33 +0000,Twitter for iPhone,This is Halo. She likes watermelon. 13/10 ,https://twitter.com/dog_rates/status/811744202451197953/photo/1,13,10,Halo,10,None,hamster,661.0,1881.0
811647686436880384,2016-12-21 19:01:02 +0000,Twitter for iPhone,PUPDATE: I've been informed that Augie was actually bringing his family these flowers when he tripped. Very good ,,11,10,None,10,None,bubble,31989.0,67100.0
811627233043480576,2016-12-21 17:39:46 +0000,Twitter for iPhone,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet ,https://twitter.com/dog_rates/status/811627233043480576/photo/1,10,10,Augie,10,None,French_bulldog,331.0,1335.0
811386762094317568,2016-12-21 01:44:13 +0000,Twitter for iPhone,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him ,https://twitter.com/dog_rates/status/811386762094317568/photo/1,11,10,Craig,10,pupper,teddy,609.0,2243.0
810984652412424192,2016-12-19 23:06:23 +0000,Twitter for iPhone,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t ","https://www.gofundme.com/sams-smile,https://twitter.com/dog_rates/status/810984652412424192/photo/1",24,7,Sam,10,None,golden_retriever,385.0,1526.0
810896069567610880,2016-12-19 17:14:23 +0000,Twitter for iPhone,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine ","https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1,https://twitter.com/dog_rates/status/810896069567610880/photo/1",11,10,Hunter,10,None,Maltese_dog,748.0,1863.0
810657578271330305,2016-12-19 01:26:42 +0000,Twitter for iPhone,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue ,https://twitter.com/dog_rates/status/810657578271330305/photo/1,11,10,Pavlov,10,None,golden_retriever,5224.0,12616.0
810284430598270976,2016-12-18 00:43:57 +0000,Twitter for iPhone,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil ,"https://twitter.com/dog_rates/status/810284430598270976/photo/1,https://twitter.com/dog_rates/status/810284430598270976/photo/1",13,10,Phil,10,None,pug,602.0,1641.0
810254108431155201,2016-12-17 22:43:27 +0000,Twitter for iPhone,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet ",https://twitter.com/dog_rates/status/810254108431155201/photo/1,12,10,Gus,10,None,chow,621.0,2025.0
809920764300447744,2016-12-17 00:38:52 +0000,Twitter for iPhone,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console ",https://twitter.com/dog_rates/status/809920764300447744/photo/1,10,10,None,10,None,feather_boa,1254.0,2807.0
809448704142938112,2016-12-15 17:23:04 +0000,Twitter for iPhone,"I call this one ""A Blep by the Sea"" 12/10 ",https://twitter.com/dog_rates/status/809448704142938112/photo/1,12,10,None,10,None,Boston_bull,896.0,2533.0
809220051211603969,2016-12-15 02:14:29 +0000,Twitter for iPhone,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately ,"https://twitter.com/dog_rates/status/809220051211603969/photo/1,https://twitter.com/dog_rates/status/809220051211603969/photo/1",12,10,Kyro,10,None,whippet,440.0,1280.0
809084759137812480,2016-12-14 17:16:53 +0000,Twitter for iPhone,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed ",https://twitter.com/dog_rates/status/809084759137812480/photo/1,11,10,Wallace,10,None,Loafer,490.0,2039.0
808838249661788160,2016-12-14 00:57:20 +0000,Twitter for iPhone,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible ,https://twitter.com/dog_rates/status/808838249661788160/photo/1,13,10,Ito,10,None,book_jacket,219.0,1183.0
808733504066486276,2016-12-13 18:01:07 +0000,Twitter for iPhone,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue ,https://twitter.com/dog_rates/status/808733504066486276/photo/1,12,10,None,10,pupper,Chihuahua,1108.0,3149.0
808501579447930884,2016-12-13 02:39:32 +0000,Twitter for iPhone,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 ,"https://twitter.com/dog_rates/status/808501579447930884/photo/1,https://twitter.com/dog_rates/status/808501579447930884/photo/1",12,10,Koda,10,None,doormat,2249.0,5405.0
808344865868283904,2016-12-12 16:16:49 +0000,Vine - Make a Scene,This is Seamus. He's very bad at entering pools. Still a very good boy tho 11/10 ,https://vine.co/v/5QWd3LZqXxd,11,10,Seamus,10,None,Chihuahua,469.0,1536.0
808106460588765185,2016-12-12 00:29:28 +0000,Twitter for iPhone,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time ,https://twitter.com/dog_rates/status/808106460588765185/photo/1,12,10,None,10,doggo,Great_Pyrenees,17605.0,25124.0
808001312164028416,2016-12-11 17:31:39 +0000,Twitter for iPhone,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester ,"https://twitter.com/dog_rates/status/808001312164028416/photo/1,https://twitter.com/dog_rates/status/808001312164028416/photo/1",12,10,Cooper,10,None,Chesapeake_Bay_retriever,808.0,2294.0
807621403335917568,2016-12-10 16:22:02 +0000,Twitter for iPhone,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie ,"https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1,https://twitter.com/dog_rates/status/807621403335917568/photo/1",14,10,Ollie,10,pupper,hamster,817.0,2426.0
807106840509214720,2016-12-09 06:17:20 +0000,Twitter for iPhone,This is Stephan. He just wants to help. 13/10 such a good boy ,https://twitter.com/dog_rates/status/807106840509214720/video/1,13,10,Stephan,10,None,Chesapeake_Bay_retriever,5515.0,13809.0
807010152071229440,2016-12-08 23:53:08 +0000,Twitter for iPhone,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop ,https://twitter.com/dog_rates/status/807010152071229440/photo/1,12,10,Lennon,10,None,Pekinese,426.0,1844.0
806629075125202948,2016-12-07 22:38:52 +0000,Twitter for iPhone,"""Good afternoon class today we're going to learn what makes a good boy so good"" 13/10 ","https://twitter.com/dog_rates/status/806629075125202948/photo/1,https://twitter.com/dog_rates/status/806629075125202948/photo/1",13,10,None,10,None,guenon,980.0,2354.0
806576416489959424,2016-12-07 19:09:37 +0000,Twitter for iPhone,Hooman catch successful. Massive hit by dog. Fumble ensued. Possession to dog. 13/10 ,https://twitter.com/deadspin/status/806570933175652352,13,10,None,10,None,Labrador_retriever,907.0,2395.0
806542213899489280,2016-12-07 16:53:43 +0000,Twitter for iPhone,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af ,https://twitter.com/dog_rates/status/806542213899489280/photo/1,11,10,Waffles,10,None,malamute,1203.0,3015.0
806219024703037440,2016-12-06 19:29:28 +0000,Twitter for iPhone,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 ,https://twitter.com/dog_rates/status/806219024703037440/photo/1,11,10,incredibly,10,None,common_iguana,1840.0,3837.0
805932879469572096,2016-12-06 00:32:26 +0000,Twitter for iPhone,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 ,https://twitter.com/dog_rates/status/805932879469572096/photo/1,12,10,Major,10,None,Japanese_spaniel,471.0,1362.0
805826884734976000,2016-12-05 17:31:15 +0000,Twitter for iPhone,This is Duke. He is not a fan of the pupporazzi. 12/10 ,https://twitter.com/dog_rates/status/805826884734976000/video/1,12,10,Duke,10,None,Blenheim_spaniel,611.0,1799.0
805520635690676224,2016-12-04 21:14:20 +0000,Twitter for iPhone,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke ,"https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1,https://twitter.com/dog_rates/status/805520635690676224/photo/1",13,10,Zeke,10,None,beagle,265.0,1189.0
805487436403003392,2016-12-04 19:02:24 +0000,Twitter for iPhone,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af ","https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1,https://twitter.com/dog_rates/status/805487436403003392/photo/1",12,10,Sansa,10,None,Lakeland_terrier,328.0,1477.0
805207613751304193,2016-12-04 00:30:29 +0000,Twitter for iPhone,This is Shooter. He's doing quite the snowy zoom. 12/10 ,https://twitter.com/dog_rates/status/805207613751304193/photo/1,12,10,Shooter,10,None,Staffordshire_bullterrier,250.0,1161.0
804738756058218496,2016-12-02 17:27:25 +0000,Twitter for iPhone,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 ,https://twitter.com/dog_rates/status/804738756058218496/photo/1,12,10,Django,10,None,American_Staffordshire_terrier,4076.0,7568.0
804475857670639616,2016-12-02 00:02:45 +0000,Twitter for iPhone,"HE'S TRYING TO BE HIS OWN PERSON LET HIM GO 13/10
",https://twitter.com/bvuepd/status/804417859124273152,13,10,None,10,None,seat_belt,1322.0,2665.0
804026241225523202,2016-11-30 18:16:08 +0000,Twitter for iPhone,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly ,"https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1,https://twitter.com/dog_rates/status/804026241225523202/photo/1",13,10,Bo,10,None,patio,819.0,2322.0
803773340896923648,2016-11-30 01:31:12 +0000,Twitter for iPhone,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry ,"https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1,https://twitter.com/dog_rates/status/803773340896923648/photo/1",12,10,Diogi,10,puppo,Chihuahua,886.0,2040.0
803638050916102144,2016-11-29 16:33:36 +0000,Twitter for iPhone,Pupper hath acquire enemy. 13/10 ,https://twitter.com/dog_rates/status/803638050916102144/video/1,13,10,None,10,pupper,Maltese_dog,1677.0,3603.0
803380650405482500,2016-11-28 23:30:47 +0000,Twitter for iPhone,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 ,https://twitter.com/dog_rates/status/803380650405482500/photo/1,12,10,Sonny,10,None,Pembroke,950.0,2681.0
803276597545603072,2016-11-28 16:37:19 +0000,Twitter for iPhone,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck ,https://twitter.com/dog_rates/status/803276597545603072/photo/1,11,10,Winston,10,None,Siberian_husky,1622.0,3689.0
802952499103731712,2016-11-27 19:09:28 +0000,Twitter for iPhone,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist ,https://twitter.com/dog_rates/status/802952499103731712/photo/1,12,10,Marley,10,None,teddy,1104.0,3323.0
802600418706604034,2016-11-26 19:50:26 +0000,Vine - Make a Scene,This is Bailey. She has mastered the head tilt. 11/10 rather h*ckin adorable ,https://vine.co/v/5FwUWjYaW0Y,11,10,Bailey,10,None,Eskimo_dog,463.0,1476.0
802572683846291456,2016-11-26 18:00:13 +0000,Twitter for iPhone,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution ,https://twitter.com/dog_rates/status/802572683846291456/photo/1,12,10,Winnie,10,None,miniature_pinscher,7148.0,15018.0
802323869084381190,2016-11-26 01:31:31 +0000,Twitter for iPhone,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful ,"https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1,https://twitter.com/dog_rates/status/802323869084381190/photo/1",13,10,Severus,10,None,Chihuahua,418.0,1726.0
802265048156610565,2016-11-25 21:37:47 +0000,Twitter for iPhone,"Like doggo, like pupper version 2. Both 11/10 ",https://twitter.com/dog_rates/status/802265048156610565/photo/1,11,10,None,10,doggo,Maltese_dog,6857.0,12531.0
802239329049477120,2016-11-25 19:55:35 +0000,Twitter for iPhone,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo ,"https://twitter.com/dog_rates/status/802239329049477120/photo/1,https://twitter.com/dog_rates/status/802239329049477120/photo/1",12,10,Loki,10,puppo,golden_retriever,612.0,1896.0
